ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,2358.849624,2146.706767,1506.849624,1904.338346,1636.962406,1701.699248,1970.744361,2154.496241,2463.308271,2261.93985,2306.090226,2480.157895,2625.969925,2614.75188,2246.909774,2581.81203,2298.015038,2161.526316,2784.646617
9,,2244.932331,2099.533835,1339.315789,1801.593985,1652.909774,1449.406015,1743.729323,2060.977444,2287.954887,1959.37594,2084.962406,2349.315789,2501.616541,2555.428571,1968.300752,2514.368421,2062.240602,1934.180451,2783.842105
17,,2133.924812,2053.616541,1181.578947,1809.849624,1685.172932,1318.473684,1570.451128,1916.315789,2068.796992,1692.383459,1872.684211,2197.428571,2367.24812,2515.308271,1742.849624,2464.887218,1832.87218,1834.285714,2772.864662
25,,2053.233083,2053.917293,1086.218045,1918.315789,1747.330827,1298.345865,1425.992481,1743.954887,1849.255639,1474.954887,1691.511278,2007.466165,2263.849624,2491.639098,1583.218045,2421.323308,1622.240602,1863.857143,2743.315789
33,,1997.75188,2078.729323,1064.661654,2042.496241,1821.067669,1372.984962,1331.210526,1626.195489,1617.368421,1334.330827,1558.43609,1866.586466,2169.390977,2481.210526,1548.285714,2405.75188,1458.714286,1983.135338,2698.368421
41,,1922.112782,2142.300752,1133.278195,2163.849624,1863.458647,1517.398496,1327.706767,1614.308271,1478.631579,1285.954887,1533.984962,1811.62406,2046.090226,2529.090226,1651.804511,2435.954887,1370.714286,2178.06015,2645.804511
49,,1812.052632,2233.646617,1288.097744,2270.631579,1893.451128,1683.368421,1422.18797,1729.81203,1473.360902,1331.503759,1598.150376,1840.548872,1884.646617,2588.270677,1843.263158,2507.353383,1376.932331,2392.789474,2588.578947
57,,1778.135338,2354.902256,1502.496241,2361.218045,1916.383459,1849.857143,1580.654135,1946.639098,1594.112782,1459.390977,1755.691729,1884.24812,1815.609023,2642.368421,2023.511278,2617.466165,1505.75188,2608.481203,2513.368421
65,,1835.87218,2490.526316,1740.368421,2457.601504,1954.556391,1999.270677,1741.263158,2210.466165,1793.052632,1656.097744,1951.406015,1924.571429,1883.518797,2696.556391,2194.864662,2742.609023,1721.93985,2804.496241,2414.451128
73,,1946.541353,2637.699248,1974.759398,2570.556391,2045.578947,2118.045113,1904.18797,2471.804511,2027.93985,1917.421053,2146.443609,2008.556391,2072.969925,2747.706767,2366.759398,2864.609023,1965.819549,2975.037594,2305.315789
81,,2114.045113,2772.345865,2219.458647,2682.300752,2174.796992,2250.413534,2086.383459,2693.428571,2275.180451,2197.842105,2344.045113,2141.977444,2303.857143,2791.278195,2533.75188,2982.56391,2252.819549,3132.646617,
89,,2307.609023,2916.06015,2428.481203,2796.593985,2337.654135,2410.62406,2274.917293,2894.721805,2514.368421,2450.43609,2538.451128,2319.586466,2536.932331,2859.338346,2709.278195,3112.646617,2556.992481,3301.556391,
97,,2514.849624,3077.270677,2621.390977,2915.857143,2523.172932,2581.781955,2455.556391,3087.842105,2726.924812,2676.774436,2724.300752,2521.834586,2751.992481,2958.639098,2902.654135,3258.721805,2868.0,3488.729323,
105,,2720.796992,3238.315789,2814.789474,3043.947368,2729.571429,2752.661654,2638.984962,3258.984962,2928.270677,2884.37594,2899.684211,2737.37594,2957.157895,3089.62406,3101.503759,3418.706767,3157.842105,3642.962406,
113,,2905.721805,3385.601504,3021.330827,3178.691729,2945.857143,2918.015038,2828.646617,3407.774436,3128.879699,3087.631579,3065.496241,2964.075188,3157.180451,3242.992481,3300.398496,3577.609023,3428.924812,3787.052632,
121,,3073.56391,3503.270677,3234.488722,3313.924812,3164.293233,3069.255639,3020.932331,3535.962406,3328.609023,3264.0,3212.06015,3192.43609,3354.699248,3406.368421,3488.368421,3719.330827,3671.278195,3914.150376,
129,,3227.075188,3572.789474,3424.165414,3439.654135,3371.932331,3208.766917,3214.902256,3648.62406,3506.488722,3423.616541,3347.879699,3403.601504,3540.909774,3572.593985,3640.270677,3818.646617,3878.067669,4032.796992,
137,,3356.518797,3616.819549,3586.879699,3549.466165,3549.924812,3340.766917,3402.112782,3758.323308,3656.270677,3565.180451,3476.045113,3565.962406,3699.368421,3724.541353,3764.135338,3880.075188,4041.390977,4140.609023,
145,,3458.781955,3650.097744,3709.796992,3632.308271,3652.180451,3460.466165,3566.218045,3870.406015,3780.481203,3686.804511,3599.766917,3687.75188,3823.609023,3855.781955,3878.706767,3928.729323,4157.203008,4240.165414,
153,,3540.330827,3685.428571,3783.81203,3693.503759,3722.360902,3570.699248,3707.601504,3979.120301,3880.210526,3790.834586,3725.774436,3777.601504,3914.849624,3969.413534,3992.75188,3980.511278,4226.172932,4333.842105,
161,,3620.699248,3722.548872,3811.917293,3736.398496,3790.406015,3670.819549,3812.518797,4058.616541,3954.789474,3877.300752,3855.015038,3855.819549,3992.924812,4070.443609,4098.631579,4038.06015,4274.18797,4411.691729,
169,,3707.541353,3766.406015,3834.37594,3774.428571,3860.684211,3761.360902,3885.834586,4120.894737,4010.263158,3960.142857,3990.548872,3934.315789,4072.969925,4154.56391,4194.744361,4100.842105,4318.481203,4467.781955,
177,,3790.736842,3815.218045,3874.421053,3810.428571,3933.097744,3844.533835,3947.496241,4166.015038,4050.511278,4037.616541,4113.315789,4015.842105,4154.639098,4227.421053,4277.669173,4165.428571,4373.413534,4516.541353,
185,3686.691729,3867.225564,3862.270677,3936.654135,3844.736842,4000.62406,3917.270677,4012.323308,4218.240602,4073.879699,4110.105263,4213.714286,4091.383459,4235.616541,4288.556391,4326.263158,4221.639098,4436.81203,4557.533835,
193,3726.398496,3933.421053,3901.488722,4004.045113,3875.578947,4047.759398,3970.992481,4071.669173,4286.759398,4089.360902,4171.007519,4285.052632,4146.744361,4308.105263,4333.684211,4330.481203,4263.503759,4506.601504,4588.240602,
201,3754.082707,3980.578947,3913.503759,4067.052632,3898.481203,4070.240602,3997.428571,4117.654135,4361.977444,4091.082707,4210.864662,4327.142857,4178.263158,4355.571429,4360.992481,4308.120301,4278.684211,4569.654135,4596.526316,
209,3770.195489,4012.157895,3897.105263,4120.278195,3909.24812,4063.045113,3994.962406,4145.691729,4411.210526,4075.819549,4224.466165,4340.473684,4191.345865,4367.37594,4368.526316,4268.105263,4266.06015,4612.639098,4590.090226,
217,3758.330827,4023.609023,3850.526316,4156.924812,3900.962406,4023.601504,3959.684211,4157.736842,4408.518797,4055.12782,4214.842105,4314.977444,4185.240602,4351.293233,4346.323308,4208.81203,4229.172932,4624.819549,4567.774436,
225,3728.744361,4003.0,3778.56391,4156.706767,3864.601504,3956.082707,3901.75188,4153.052632,4354.834586,4027.526316,4192.789474,4251.278195,4169.150376,4309.360902,4286.022556,4139.383459,4172.947368,4593.691729,4528.699248,
233,3686.556391,3950.43609,3688.285714,4114.135338,3799.030075,3870.804511,3810.548872,4125.443609,4263.473684,3993.729323,4157.293233,4163.150376,4140.902256,4239.045113,4188.413534,4059.842105,4096.849624,4516.766917,4466.593985,
241,3622.105263,3872.909774,3589.0,4037.368421,3713.917293,3771.684211,3694.827068,4067.609023,4151.481203,3943.300752,4108.172932,4061.338346,4092.736842,4146.172932,4062.383459,3964.142857,4000.954887,4415.887218,4386.458647,
249,3534.879699,3779.443609,3489.684211,3943.87218,3618.105263,3661.488722,3565.864662,3989.601504,4029.06015,3858.781955,4038.56391,3943.180451,4024.819549,4036.962406,3914.62406,3865.451128,3900.150376,4306.93985,4283.533835,
257,3431.706767,3668.345865,3398.706767,3840.082707,3512.180451,3534.263158,3436.0,3897.62406,3893.947368,3751.413534,3960.676692,3822.924812,3937.045113,3912.37594,3763.150376,3756.180451,3803.736842,4195.488722,4162.451128,
265,3313.0,3549.443609,3309.646617,3723.015038,3403.706767,3398.849624,3310.789474,3794.390977,3737.157895,3637.93985,3863.541353,3703.285714,3837.052632,3769.902256,3617.37594,3630.804511,3712.902256,4086.135338,4033.706767,
273,3186.774436,3421.165414,3220.849624,3596.736842,3299.909774,3258.601504,3197.766917,3677.481203,3561.428571,3534.503759,3749.481203,3587.488722,3743.233083,3629.428571,3472.879699,3501.616541,3620.203008,3984.706767,3898.616541,
281,3061.909774,3289.466165,3133.270677,3468.902256,3210.729323,3126.736842,3094.210526,3545.879699,3389.315789,3442.954887,3625.097744,3485.360902,3657.789474,3501.037594,3340.864662,3375.488722,3527.789474,3898.406015,3752.729323,
289,2949.676692,3159.075188,3044.105263,3341.323308,3128.804511,3002.052632,3006.285714,3385.097744,3235.93985,3364.195489,3482.87218,3393.774436,3569.774436,3380.473684,3229.917293,3259.233083,3433.947368,3827.045113,3615.383459,
297,2853.195489,3037.849624,2955.729323,3221.390977,3065.270677,2882.172932,2937.360902,3213.654135,3110.451128,3306.112782,3345.0,3305.037594,3482.105263,3273.37594,3147.135338,3162.699248,3349.706767,3760.609023,3488.210526,
305,2767.849624,2928.556391,2870.533835,3112.62406,3014.278195,2777.413534,2874.503759,3038.075188,3010.81203,3266.496241,3226.406015,3208.24812,3381.413534,3181.518797,3095.533835,3095.413534,3292.413534,3672.977444,3371.368421,
313,2700.233083,2828.691729,2793.699248,3020.112782,2943.473684,2696.954887,2806.774436,2854.383459,2932.022556,3231.37594,3140.135338,3096.443609,3277.954887,3103.954887,3076.165414,3056.458647,3258.037594,3572.263158,3263.834586,
321,2647.616541,2725.293233,2713.81203,2932.781955,2799.030075,2641.097744,2756.714286,2668.736842,2873.225564,3183.796992,3087.022556,2995.977444,3170.87218,3028.917293,3072.503759,3033.406015,3221.052632,3471.917293,3165.150376,
329,2613.112782,2621.864662,2600.766917,2846.18797,2564.383459,2592.120301,2718.526316,2508.263158,2822.601504,3127.503759,3043.556391,2911.947368,3081.43609,2961.270677,3067.263158,3010.684211,3161.052632,3355.218045,3080.030075,
337,2589.759398,2502.112782,2436.759398,2717.984962,2295.488722,2527.796992,2677.481203,2387.225564,2772.015038,3047.87218,2982.015038,2848.323308,3000.330827,2910.473684,3034.443609,2970.699248,3074.887218,3221.180451,2984.842105,
