ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,1802.4322034,2696.5353107,2551.7669492,1445.9265537,2011.1454802,1267.2062147,1229.1624294,2029.6610169,1075.0268362,1624.0734463,1697.5353107,1346.5310734,1629.6723164,2401.0466102,1883.1638418,1175.1468927,1585.3644068,1366.3121469,1542.5974576
9,,1917.3121469,2782.3714689,2580.6313559,1613.5,2089.4152542,1232.8742938,1314.079096,2085.3785311,1115.8502825,1624.8940678,1781.4279661,1324.8997175,1688.9590395,2422.1581921,1966.4420904,1197.0409605,1650.9293785,1386.789548,1550.9844633
17,,2023.2415254,2844.1666667,2585.4675141,1808.9463277,2179.6045198,1245.559322,1414.1327684,2146.4293785,1164.0268362,1624.6779661,1876.9166667,1299.8008475,1747.6553672,2431.7542373,2030.1468927,1236.789548,1722.0720339,1415.3022599,1563.1511299
25,,2115.5225989,2877.4011299,2572.8601695,2025.9124294,2284.7542373,1303.1073446,1528.079096,2215.9661017,1219.8347458,1626.7358757,1982.9915254,1282.8884181,1806.1398305,2430.1864407,2071.9548023,1296.0918079,1796.2641243,1447.6059322,1588.2937853
33,,2213.4322034,2891.1002825,2580.3742938,2246.329096,2406.4350282,1390.0776836,1653.6581921,2299.2937853,1282.6483051,1640.8757062,2089.5677966,1323.0663842,1869.0918079,2419.5324859,2107.0706215,1372.9138418,1872.8700565,1479.9110169,1634.269774
41,,2331.4152542,2879.9265537,2645.9759887,2444.8573446,2536.039548,1505.1483051,1785.220339,2394.2669492,1343.1002825,1669.4223164,2186.7669492,1431.1242938,1945.1426554,2401.8008475,2150.670904,1459.8771186,1944.680791,1505.8079096,1704.6624294
49,,2478.4039548,2845.3064972,2749.7669492,2616.7288136,2663.8799435,1606.8559322,1920.7231638,2491.8757062,1389.789548,1712.8954802,2272.6483051,1586.0621469,2046.0084746,2379.5875706,2214.4194915,1544.930791,2013.6737288,1521.4124294,1799.9759887
57,,2654.1172316,2782.9632768,2879.3403955,2754.4957627,2784.1355932,1671.6059322,2055.2485876,2574.3983051,1409.2019774,1773.0338983,2335.930791,1758.1299435,2136.0635593,2347.7288136,2290.7259887,1604.3799435,2081.9463277,1528.6539548,1912.0
65,,2854.0028249,2692.0720339,3010.5932203,2854.3446328,2891.4646893,1691.6426554,2178.8658192,2630.4223164,1402.9872881,1846.460452,2366.0663842,1928.6949153,2205.1553672,2308.1059322,2379.1963277,1636.3870056,2147.7344633,1531.9378531,2031.8870056
73,,3059.0748588,2571.0240113,3097.920904,2893.4533898,2962.5353107,1668.3516949,2279.3686441,2652.329096,1377.5155367,1923.3036723,2343.9364407,2076.6878531,2248.2824859,2248.279661,2469.4067797,1637.8912429,2206.6242938,1536.7387006,2141.9929379
81,,3235.3375706,2415.6596045,3096.1567797,2867.2514124,2963.4420904,1612.8305085,2348.9237288,2623.3036723,1338.289548,1990.200565,2253.6144068,2175.8728814,2256.059322,2162.1666667,2539.0889831,1604.6850282,2251.970339,1544.9420904,
89,,3340.9279661,2225.1059322,2993.6765537,2750.430791,2849.470339,1537.5748588,2375.0310734,2530.0423729,1289.2810734,2025.6158192,2109.5522599,2209.9322034,2210.4124294,2047.3870056,2557.960452,1545.6779661,2266.8107345,1552.4237288,
97,,3361.8361582,2017.6567797,2801.0649718,2556.7132768,2641.1694915,1450.9844633,2356.0918079,2381.5960452,1233.7570621,2014.4830508,1936.1412429,2175.1186441,2120.6101695,1909.1610169,2518.299435,1473.9548023,2242.5367232,1553.960452,
