ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,1078.01742677,1104.8277716,1125.56581387,1190.09047089,1120.38820912,1048.33908046,1103.84371524,1168.84797924,1098.66462736,1085.02447164,1120.44234334,1165.47163515,1110.47423063,1192.1449759,1127.62847608,1113.64015573,1140.36243975,1313.56136448,1204.39543938
9,,1071.0294772,1102.14145347,1111.75546904,1182.28290693,1117.4453096,1029.25064887,1097.60493141,1152.75787912,1104.52539859,1074.42473118,1106.50222469,1151.54505006,1110.33518725,1171.1533185,1131.41193919,1107.20189099,1135.03615128,1294.8655914,1180.10011123
17,,1063.63477938,1094.19150908,1097.29347423,1171.5483871,1118.05024101,1022.23581758,1089.71301446,1139.16462736,1109.77252503,1063.79124954,1099.8487208,1133.99110122,1110.06192065,1153.15424546,1134.1407119,1104.75157582,1132.60901001,1272.61753801,1160.6281053
25,,1053.14627364,1082.64200964,1085.61104931,1156.693363,1120.96792733,1018.91750093,1080.41342232,1129.13793103,1110.92528736,1054.2246941,1099.70281795,1116.11420096,1109.34056359,1140.79384501,1133.65146459,1107.5398591,1136.0420838,1250.74749722,1147.6407119
33,,1040.13644791,1067.91490545,1078.11994809,1138.28865406,1122.19280682,1011.19873934,1072.94679273,1120.65016685,1105.2625139,1046.09121246,1101.17204301,1101.48146088,1111.25713756,1135.65721172,1130.63366704,1114.22932888,1143.10604375,1235.19836856,1140.84705228
41,,1026.10159436,1048.7100482,1073.01501669,1121.96996663,1125.29124954,1000.21023359,1070.0252132,1110.37560252,1094.94178717,1041.88932147,1103.01427512,1090.74026696,1120.24082314,1138.99499444,1126.64275121,1125.1407119,1147.53170189,1230.3381535,1138.567297
49,,1017.24916574,1032.61197627,1071.89988877,1109.2793845,1130.09065628,993.67315536,1072.43733778,1104.37486096,1087.10752688,1042.08527994,1108.00926956,1087.79217649,1133.71672228,1150.8487208,1126.29069336,1137.79273267,1151.91916945,1236.58064516,1137.89173155
57,,1013.24638487,1023.65795328,1074.44104561,1100.42473118,1135.71078977,995.01149425,1077.28123841,1102.46403411,1085.76974416,1042.80126066,1117.54245458,1093.38246199,1145.70133482,1170.11197627,1132.13403782,1149.19373378,1159.18261031,1255.24898035,1135.43733778
65,,1013.5146459,1022.88950686,1084.75936225,1095.53819058,1145.87504635,1004.0713756,1086.35910271,1103.24267705,1092.06859473,1052.44605117,1130.41045606,1107.04505006,1161.55635892,1191.59584724,1147.39210234,1157.25361513,1173.16963293,1283.91286615,1132.19614386
73,,1015.63978495,1028.26121617,1097.70393029,1093.67871709,1160.21338524,1019.28476085,1101.97385984,1108.4873934,1107.89636633,1073.69799778,1142.78235076,1125.23451984,1177.87430478,1209.43863552,1169.74323322,1162.29347423,1192.96366333,1317.33500185,1128.49851687
81,,1019.6512792,1038.00815721,1116.55394883,1092.39933259,1177.49536522,1038.66740823,1121.04542084,1116.94419726,1131.77549129,1103.3971079,1155.38060808,1145.58657768,1196.22858732,1222.88932147,1191.13737486,1163.810901,1220.20467186,1348.936967,
89,,1024.10585836,1049.49239896,1139.66573971,1089.48275862,1191.6827957,1057.88672599,1139.70652577,1125.50593252,1158.24249166,1133.64886911,1165.99073044,1162.60659993,1213.05765666,1230.36874305,1208.15776789,1163.06785317,1250.44160178,1378.62736374,
97,,1027.73655914,1060.58546533,1165.92602892,1084.78735632,1201.51983686,1071.79347423,1153.51334816,1133.14886911,1180.85391175,1159.9097145,1171.21097516,1176.72599184,1224.41842788,1229.4200964,1221.89784946,1157.96514646,1275.76436782,1405.28457545,
105,,1027.14738598,1067.68261031,1191.20263255,1078.18631813,1205.33889507,1079.43103448,1159.61475714,1138.75120504,1193.69039674,1178.45810159,1166.25806452,1186.53948832,1228.04356693,1221.40637746,1232.09084168,1149.0020393,1291.2877271,1424.310901,
113,,1023.69892473,1070.81961439,1211.30571005,1071.27641824,1201.93585465,1080.56340378,1160.58472377,1141.83852429,1197.58972933,1188.37782722,1155.46255098,1191.24731183,1224.50129774,1207.47441602,1237.65109381,1138.01928068,1298.79273267,1433.93288839,
121,,1019.53763441,1069.46885428,1224.65869485,1065.26177234,1193.66759362,1075.98998888,1154.72543567,1141.2309974,1194.15665554,1190.40693363,1142.87170931,1188.33240638,1215.66981832,1190.25231739,1237.56840934,1125.2332221,1304.9349277,1431.68409344,
129,,1016.13793103,1063.68613274,1231.5839822,1060.40823137,1182.7037449,1068.6553578,1144.58249907,1136.79699666,1186.38153504,1187.32925473,1130.99740452,1179.58880237,1203.02131999,1171.02817946,1230.94901743,1111.37319244,1310.65294772,1418.63292547,
137,,1013.53596589,1055.89896181,1232.69503152,1056.72209863,1171.26918799,1060.03540971,1133.88394512,1129.02020764,1175.83908046,1181.70207638,1120.45958472,1165.76103077,1187.25380052,1152.693363,1219.91879867,1097.16295884,1314.22599184,1399.65443085,
145,,1010.67482388,1048.49480905,1230.50241009,1053.89136077,1161.34427141,1050.10400445,1123.65702633,1120.35891732,1163.99351131,1175.90433815,1111.28327772,1151.0378198,1171.21950315,1136.75250278,1206.76232851,1082.81219874,1313.52966259,1378.83555803,
153,,1007.43566926,1041.84519837,1227.33574342,1050.46403411,1155.2226548,1040.41861327,1114.43845013,1112.05988135,1153.11512792,1170.20318873,1102.7059696,1138.23489062,1157.75973304,1124.23007045,1193.99777531,1070.89766407,1309.64349277,1359.8592881,
161,,1004.29792362,1034.97793845,1224.22506489,1046.06284761,1152.9727475,1032.68502039,1105.69076752,1104.3948832,1144.14961068,1164.06340378,1096.45216908,1127.24323322,1146.90656285,1114.25250278,1183.03856136,1061.29588432,1303.06006674,1345.06915091,
169,,1001.60585836,1028.77067112,1221.81238413,1041.27771598,1152.53596589,1027.90081572,1098.30812013,1097.7773452,1135.41193919,1157.17259918,1092.52187616,1117.83537264,1138.45828699,1106.56210604,1173.81757508,1053.67389692,1295.04319614,1334.64238042,
177,,999.61067853,1023.50482017,1219.99684835,1036.39970337,1152.27919911,1025.1744531,1093.07304412,1093.13311086,1127.41694475,1147.91268076,1090.27271042,1109.84835002,1131.63144234,1099.87411939,1166.60567297,1047.7352614,1286.32591769,1328.38505747,
185,997.89173155,997.77030033,1019.3005191,1218.41694475,1032.03856136,1152.09362254,1025.47942158,1090.48665184,1089.29755284,1120.50259548,1136.66629588,1088.78309232,1102.64330738,1126.58361142,1094.93678161,1161.32665925,1043.9054505,1278.70689655,1325.7037449,
193,1001.82832777,996.16722284,1016.42269188,1217.01761216,1029.96829811,1152.10140897,1028.07823508,1089.74749722,1086.30496848,1116.73285132,1124.95068595,1087.59417872,1098.48034854,1123.32128291,1092.77697442,1157.68038561,1042.79236188,1272.65888024,1325.04560623,
201,1005.96959585,995.50908417,1015.08490916,1216.17167223,1029.54263997,1152.29736745,1031.48924731,1090.68409344,1084.42936596,1114.68798665,1114.59065628,1086.39340007,1096.43566926,1121.30107527,1093.55635892,1155.3487208,1044.1091954,1268.33481646,1325.96292176,
209,1010.92695588,996.36911383,1015.28383389,1216.24490174,1032.64312199,1153.69873934,1035.7309974,1093.53893215,1084.75120504,1114.40137189,1106.79699666,1086.43084909,1096.10678532,1120.07100482,1096.12847608,1154.62643678,1046.99443826,1266.10066741,1328.95698925,
217,1016.51186504,998.89840564,1016.16462736,1217.61475714,1038.1679644,1155.95698925,1040.49480905,1097.92028179,1086.11883574,1115.98998888,1101.77252503,1087.87968113,1096.69466073,1120.07211717,1100.18872822,1155.90786059,1051.06544308,1265.94178717,1333.34019281,
225,1022.47460141,1002.86373749,1018.2017056,1219.57971821,1045.56896552,1158.77956989,1045.17982944,1103.32499073,1088.47423063,1120.73229514,1098.87430478,1090.51853912,1097.54949944,1121.22636263,1105.20930664,1158.7309974,1056.4579162,1267.3025584,1338.64534668,
233,1029.4243604,1008.08750463,1021.02966259,1221.47404524,1053.62588061,1162.08045977,1049.27845755,1109.30181683,1090.44215795,1128.2269188,1098.55487579,1093.64775677,1099.05320727,1122.84779385,1110.41564702,1162.09992584,1062.52855024,1269.54727475,1343.8592881,
241,1037.5315165,1014.4011865,1025.05635892,1223.17982944,1061.60622914,1165.26585095,1051.89024842,1115.04987023,1092.75658139,1138.12773452,1103.19132369,1097.69725621,1101.81831665,1124.43381535,1114.74712644,1165.40378198,1068.39581016,1271.82091212,1348.15072303,
249,1046.75491287,1020.87430478,1029.67630701,1225.04968484,1069.73859844,1167.85539488,1053.48220245,1120.96792733,1095.03485354,1149.46700037,1109.60771227,1102.70207638,1105.75083426,1126.81368187,1118.30737857,1169.06748239,1074.14775677,1274.35743419,1350.98164627,
257,1057.03744902,1027.64219503,1034.87560252,1226.88876529,1078.30978865,1169.86892844,1054.66555432,1127.39321468,1097.29792362,1162.28457545,1117.86855766,1108.69836856,1110.47144976,1131.00685947,1120.78494624,1172.08546533,1080.64886911,1276.89506859,1352.48183166,
265,1068.77178346,1034.99555061,1039.94308491,1228.07397108,1087.26121617,1171.58861698,1056.70467186,1134.50185391,1099.35409714,1175.93325918,1127.44716352,1116.18594735,1115.79885057,1137.15869485,1122.98998888,1174.85224323,1088.10697071,1280.33444568,1353.42973674,
273,1081.58843159,1042.81145717,1044.57415647,1229.13756025,1097.52910641,1173.28494624,1060.53893215,1141.28735632,1101.65925102,1189.32628847,1138.63718947,1125.19670004,1121.621802,1145.28420467,1124.26529477,1177.76492399,1095.97237671,1284.66852058,1355.10252132,
281,1096.33759733,1051.21301446,1049.62754913,1230.54875788,1109.73600297,1174.76529477,1066.84352985,1148.05339266,1105.00815721,1198.95124212,1152.12866148,1135.45736003,1127.14312199,1156.16833519,1125.09084168,1182.23359288,1105.00482017,1290.91249537,1358.18594735,
289,1113.09102707,1059.97089359,1055.63311086,1232.06803856,1123.71820541,1175.67908788,1075.07304412,1154.68946978,1108.42918057,1200.22432332,1168.38598443,1145.1870597,1132.55691509,1168.85279941,1124.51779755,1187.21987393,1114.53170189,1298.77956989,1361.67389692,
297,1130.47960697,1069.06840934,1062.5146459,1233.57452725,1138.41490545,1175.12884687,1084.49629218,1161.88839451,1111.15053763,1197.25064887,1185.66110493,1154.88005191,1137.06247683,1180.4601409,1124.15702633,1192.3822766,1123.98220245,1308.45105673,1365.83963663,
305,1144.03392659,1076.02131999,1069.41286615,1234.126066,1151.92491657,1171.09862811,1094.02150538,1169.85520949,1112.05747126,1192.06117909,1200.92955135,1165.22840193,1138.8192436,1190.04189841,1123.74601409,1195.90526511,1129.75991843,1317.41453467,1369.44586578,
313,1147.47515758,1079.53299963,1077.4097145,1233.39340007,1161.87690026,1164.23062662,1102.68316648,1179.27586207,1110.97979236,1184.85576567,1212.04004449,1175.5063033,1137.77660363,1196.79903597,1123.89340007,1196.8003337,1133.92955135,1325.09362254,1369.63385243,
321,1143.13811643,1081.35335558,1087.12643678,1230.34019281,1164.46032629,1155.43233222,1109.11364479,1189.20708194,1107.11920653,1174.94345569,1215.52206155,1184.2437894,1133.07081943,1198.7584353,1123.00500556,1192.44252874,1136.91750093,1329.82202447,1361.90192807,
329,1134.83259177,1083.46199481,1099.12421209,1224.80441231,1161.38264739,1145.59362254,1114.067297,1197.38728217,1101.61957731,1159.61438636,1212.55654431,1188.04875788,1127.19688543,1199.74267705,1121.26288469,1183.7499073,1139.27753059,1331.58880237,1347.41583241,
337,1124.91027067,1085.49517983,1112.23822766,1217.43177605,1155.54801631,1134.16147571,1116.59325176,1201.90359659,1095.50333704,1141.74212088,1202.98628105,1185.0146459,1121.73655914,1202.39340007,1119.1868743,1169.64163886,1140.74972191,1332.47460141,1325.77456433,
345,1115.30533927,1088.58286986,1125.03299963,1210.27771598,1148.01557286,1120.14534668,1116.57879125,1200.243604,1092.12829069,1124.69410456,1185.55635892,1180.7604746,1117.75528365,1207.83314794,1119.18835743,1153.53281424,1143.04801631,1333.43715239,1297.49091583,
353,1103.83388951,1094.51353356,1134.48702262,1203.558769,1138.3005191,1101.68186874,1113.73285132,1194.62588061,1092.14998146,1108.98090471,1163.74453096,1177.01835373,1114.65035224,1212.28179459,1120.58120133,1137.46607341,1144.9054505,1331.6974416,1266.43807935,
