ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,1333.3672316,1452.6045198,1246.4745763,1306.9265537,1548.8361582,1260.259887,1549.299435,1407.9322034,1475.259887,1682.0734463,1323.3954802,1688.4067797,1677.5649718,1978.0734463,1578.0734463,1685.6101695,1719.2316384,1940.5988701,2075.1525424
9,,1334.7909605,1484.6327684,1231.180791,1310.7288136,1600.4124294,1241.9548023,1621.4576271,1412.3333333,1445.0677966,1603.6384181,1306.8079096,1670.1299435,1671.2711864,1972.440678,1552.6158192,1725.0451977,1669.7288136,1966.5988701,2147.8700565
17,,1355.519774,1539.5762712,1227.8644068,1365.1751412,1683.4180791,1249.0112994,1725.7853107,1438.6158192,1419.4293785,1527.7683616,1321.8983051,1664.7740113,1687.0451977,1987.6949153,1544.7909605,1783.8418079,1647.4689266,2024.4971751,2230.1864407
25,,1401.1129944,1628.700565,1250.8813559,1476.5649718,1800.4745763,1281.5762712,1854.7118644,1493.9096045,1412.1468927,1476.0225989,1373.2768362,1676.1299435,1734.079096,2030.6723164,1559.2033898,1867.3446328,1662.6836158,2113.3389831,2320.4858757
33,,1478.0282486,1756.1355932,1322.0451977,1640.8870056,1952.0451977,1346.8587571,2000.6271186,1594.299435,1429.0677966,1462.2372881,1464.6440678,1717.4915254,1809.9322034,2108.4915254,1603.8700565,1988.0508475,1713.7740113,2243.0734463,2417.259887
41,,1580.2542373,1913.2146893,1432.4519774,1850.9378531,2137.2033898,1453.8361582,2168.220339,1740.9774011,1475.3785311,1495.2090395,1598.7457627,1797.6384181,1915.6214689,2223.9265537,1682.7288136,2150.3841808,1793.4237288,2424.6440678,2518.5932203
49,,1711.819209,2080.4858757,1583.1073446,2093.1581921,2354.9887006,1602.700565,2354.5932203,1925.8813559,1559.5480226,1583.4689266,1778.519774,1925.7344633,2044.8644068,2376.8135593,1796.8870056,2345.5254237,1908.0960452,2656.8587571,2624.8474576
57,,1870.9491525,2234.559322,1772.5367232,2351.440678,2591.7853107,1786.2824859,2561.920904,2116.8983051,1687.9887006,1728.8870056,1997.7570621,2092.9830508,2204.1694915,2558.7344633,1945.8870056,2542.8587571,2065.960452,2914.6497175,2729.960452
65,,2049.4915254,2363.6949153,1991.5819209,2602.0903955,2832.2485876,1987.220339,2783.6779661,2304.7457627,1860.3050847,1927.3672316,2242.079096,2286.5141243,2387.0451977,2759.8757062,2130.4971751,2726.7344633,2261.1073446,3186.8135593,2843.9774011
73,,2233.5819209,2444.0903955,2226.6723164,2824.0338983,3050.3672316,2173.779661,3006.9152542,2475.3276836,2069.0734463,2163.9548023,2481.259887,2479.3841808,2580.259887,2949.3785311,2338.3898305,2885.3672316,2486.6440678,3444.9096045,2961.9378531
81,,2410.0960452,2463.6327684,2444.0903955,2986.9435028,3214.1525424,2331.8983051,3197.1073446,2606.1920904,2295.5536723,2402.1920904,2679.2146893,2649.6553672,2760.8644068,3111.299435,2546.7514124,3001.3672316,2719.5310734,3673.3446328,
89,,2546.7570621,2419.819209,2619.1355932,3064.2316384,3287.4180791,2457.5310734,3322.7062147,2686.6214689,2514.8983051,2601.3276836,2820.0,2789.2485876,2881.8757062,3218.0056497,2717.440678,3053.8870056,2932.4858757,3833.4237288,
97,,2621.0,2334.8305085,2740.0903955,3049.5988701,3251.1242938,2549.8022599,3361.1581921,2700.920904,2686.1977401,2740.5423729,2893.480226,2880.3107345,2937.440678,3246.7570621,2819.6271186,3049.2033898,3103.2881356,3909.6892655,
105,,2612.5028249,2228.3728814,2788.2316384,2938.6384181,3112.2655367,2594.819209,3305.6779661,2647.5254237,2763.3276836,2807.9774011,2889.9096045,2906.4293785,2925.6384181,3195.8813559,2844.4745763,2993.7909605,3186.519774,3881.9943503,
113,,2528.7344633,2113.0282486,2766.0451977,2768.3107345,2917.8700565,2580.6779661,3160.3333333,2549.299435,2750.9435028,2797.3050847,2802.9717514,2871.3898305,2845.6779661,3074.2881356,2803.4519774,2897.6101695,3185.9378531,3756.5988701,
121,,2400.9661017,2008.3446328,2685.1299435,2561.9887006,2701.2146893,2508.559322,2950.299435,2431.1920904,2664.0112994,2717.819209,2667.2316384,2790.960452,2725.9774011,2919.8079096,2716.4576271,2778.1694915,3121.9717514,3567.6158192,
129,,2254.5819209,1922.6949153,2570.2146893,2359.5254237,2497.5028249,2389.4011299,2734.8587571,2318.3785311,2535.9039548,2600.7062147,2517.259887,2688.6101695,2596.8418079,2752.2429379,2605.1920904,2647.4632768,3004.4463277,3345.5988701,
137,,2117.2542373,1860.5819209,2435.4576271,2181.5084746,2325.9378531,2257.480226,2547.9152542,2224.4350282,2393.3559322,2466.5028249,2382.9265537,2571.8757062,2479.779661,2595.6723164,2489.2146893,2521.6497175,2855.4915254,3122.5988701,
145,,1998.3446328,1819.1186441,2307.2937853,2042.8474576,2199.1016949,2135.1355932,2399.1412429,2157.4293785,2257.8926554,2344.0960452,2280.8418079,2462.4124294,2384.6723164,2468.0508475,2389.8757062,2414.9435028,2704.2655367,2926.220339,
153,,1910.5480226,1792.9661017,2197.3163842,1945.6384181,2119.299435,2035.6723164,2287.9943503,2117.180791,2144.2090395,2246.0338983,2214.0169492,2370.7683616,2322.7062147,2382.3898305,2315.7231638,2334.3446328,2577.2146893,2772.5141243,
161,,1856.4519774,1773.0564972,2113.5875706,1888.5875706,2084.7853107,1965.9435028,2211.2429379,2097.1920904,2059.8644068,2178.3050847,2182.8870056,2302.9265537,2298.0621469,2336.440678,2271.1525424,2280.7966102,2488.5988701,2669.0564972,
169,,1833.8757062,1756.9661017,2063.1129944,1864.4011299,2086.4463277,1928.0338983,2166.8248588,2095.8644068,2007.0112994,2139.9039548,2182.6892655,2261.4689266,2310.3728814,2323.7627119,2252.7570621,2247.6610169,2439.559322,2614.1242938,
177,,1836.3389831,1744.4350282,2048.0677966,1863.4237288,2106.3841808,1918.079096,2150.0,2108.4350282,1982.079096,2125.0282486,2201.9265537,2246.0169492,2353.2881356,2330.3841808,2252.559322,2227.1129944,2423.7344633,2606.7344633,
185,1697.0225989,1853.4350282,1737.3502825,2062.4519774,1877.9774011,2132.2429379,1928.6610169,2155.6949153,2129.2090395,1977.0112994,2126.5141243,2230.9435028,2251.5988701,2418.1468927,2343.1751412,2257.1355932,2209.0338983,2435.7627119,2637.3615819,
193,1689.440678,1874.2937853,1736.3389831,2093.9887006,1901.6327684,2161.559322,1951.3276836,2172.9435028,2165.259887,1985.1977401,2135.5028249,2260.3276836,2267.8135593,2492.6327684,2354.4463277,2261.7457627,2191.2259887,2467.0508475,2695.0,
201,1682.9717514,1889.4067797,1737.0734463,2126.9830508,1930.1355932,2193.4124294,1974.7231638,2190.4689266,2215.7570621,1999.3333333,2141.5028249,2285.0960452,2285.2429379,2553.779661,2354.819209,2261.2372881,2170.9039548,2503.2937853,2764.1073446,
209,1675.4858757,1900.5423729,1734.5480226,2156.6666667,1957.3276836,2221.8531073,1988.6045198,2203.299435,2273.5254237,2016.2316384,2142.519774,2298.8361582,2293.2316384,2580.2372881,2337.4067797,2259.8305085,2147.8926554,2528.6892655,2832.8644068,
