ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,780.894737,891.894737,773.368421,901.789474,838.894737,872.473684,917.210526,979.0,849.736842,968.368421,888.894737,847.157895,865.368421,855.263158,934.789474,960.421053,891.526316,992.157895,1044.368421
9,,782.842105,847.684211,705.473684,885.684211,835.210526,568.947368,885.578947,955.684211,855.526316,947.157895,880.526316,886.421053,866.263158,832.368421,942.947368,943.789474,906.684211,267.947368,1039.526316
17,,802.789474,824.842105,391.052632,897.105263,840.0,409.473684,876.947368,955.578947,852.421053,834.0,874.052632,912.473684,838.736842,806.631579,948.736842,902.578947,918.789474,-183.578947,1019.526316
25,,804.210526,829.263158,12.526316,900.736842,872.789474,185.052632,873.421053,973.263158,870.578947,418.263158,870.789474,876.894737,809.157895,807.157895,949.0,913.0,884.736842,-226.052632,1005.473684
33,,764.842105,825.526316,-120.368421,895.947368,906.631579,309.105263,818.473684,907.368421,897.263158,293.105263,873.894737,686.368421,800.052632,802.526316,925.842105,945.0,647.0,175.157895,993.315789
41,,740.789474,818.736842,-99.263158,873.842105,878.789474,758.210526,791.842105,874.631579,871.315789,505.947368,864.368421,821.526316,820.263158,831.421053,907.894737,955.157895,132.421053,783.631579,985.736842
49,,713.842105,797.631579,156.263158,848.631579,869.105263,862.368421,768.578947,872.263158,802.473684,780.263158,858.421053,889.789474,853.421053,877.473684,894.052632,893.842105,-94.578947,997.526316,988.894737
57,,707.947368,781.578947,597.368421,841.0,861.105263,846.368421,763.947368,839.473684,763.736842,831.473684,846.0,888.526316,823.894737,856.789474,900.368421,855.210526,35.578947,1023.473684,978.368421
65,,708.578947,766.421053,710.947368,843.0,900.578947,811.894737,799.894737,830.842105,762.947368,818.947368,843.315789,889.368421,800.263158,834.578947,937.473684,846.684211,642.842105,1012.736842,940.315789
73,,730.526316,777.842105,709.157895,850.578947,880.894737,803.473684,869.0,843.842105,773.210526,800.421053,854.526316,916.210526,814.526316,829.210526,948.473684,860.315789,842.526316,1054.105263,892.526316
81,,757.263158,800.105263,707.684211,873.210526,891.157895,805.157895,924.894737,876.0,814.263158,819.263158,900.263158,895.315789,870.631579,888.157895,980.736842,898.263158,884.0,1138.526316,
89,,740.421053,794.684211,716.631579,888.263158,910.368421,831.631579,910.210526,910.894737,876.052632,903.157895,979.421053,911.736842,886.157895,994.789474,1008.631579,943.684211,921.578947,1173.631579,
97,,751.473684,797.105263,748.789474,899.421053,946.157895,882.052632,908.263158,943.526316,925.684211,979.210526,1110.315789,977.842105,903.526316,1133.947368,1041.631579,1019.210526,969.052632,1252.526316,
105,,780.526316,797.210526,804.894737,916.263158,999.842105,931.736842,948.473684,954.315789,935.684211,1039.631579,1140.578947,1057.894737,920.842105,1177.368421,1086.789474,1045.578947,1007.210526,1266.684211,
113,,818.315789,789.105263,869.0,939.736842,1049.947368,967.421053,1027.578947,942.210526,980.421053,1027.052632,1142.315789,1052.315789,924.368421,1165.631579,1119.842105,1047.631579,1063.473684,1318.157895,
121,,868.947368,774.105263,894.157895,975.157895,1075.947368,984.105263,1094.0,928.105263,1080.473684,1039.052632,1139.473684,1017.473684,927.157895,1155.368421,1126.105263,1056.736842,1118.263158,1325.684211,
129,,896.947368,756.315789,902.315789,991.947368,1099.315789,976.578947,1120.368421,918.526316,1146.157895,1065.526316,1123.157895,1008.947368,883.210526,1144.0,1089.526316,1064.0,1165.052632,1310.421053,
137,,890.789474,752.421053,930.789474,979.947368,1117.842105,972.789474,1145.578947,893.052632,1176.789474,1050.789474,1106.736842,992.736842,869.157895,1150.157895,1061.210526,1010.157895,1186.263158,1316.578947,
145,,892.105263,733.210526,957.578947,981.842105,1120.0,969.578947,1156.736842,887.578947,1200.052632,1035.105263,1097.578947,948.157895,858.315789,1132.315789,1044.578947,959.947368,1194.368421,1325.578947,
153,,917.0,729.526316,963.684211,978.736842,1117.473684,980.105263,1171.263158,909.315789,1209.105263,1049.263158,1103.105263,915.052632,826.368421,1133.947368,1059.684211,936.315789,1223.578947,1351.842105,
161,,910.842105,751.368421,951.631579,990.631579,1145.052632,984.578947,1178.789474,917.631579,1194.210526,1090.052632,1101.526316,901.210526,811.210526,1129.894737,1070.578947,931.0,1247.684211,1316.631579,
169,,918.894737,763.315789,963.368421,993.947368,1157.315789,974.947368,1169.263158,919.157895,1180.105263,1128.315789,1091.684211,913.842105,808.368421,1132.105263,1036.789474,918.947368,1242.0,1310.105263,
177,,932.052632,752.421053,983.631579,971.0,1174.631579,976.473684,1153.789474,938.368421,1179.368421,1109.842105,1073.578947,938.789474,803.315789,1137.631579,1009.578947,917.684211,1241.842105,1340.421053,
185,769.368421,930.105263,735.894737,1005.842105,948.684211,1130.052632,990.947368,1146.473684,911.421053,1174.842105,1080.736842,1068.894737,919.526316,800.947368,1104.0,983.105263,910.315789,1243.684211,1387.368421,
193,764.578947,917.052632,726.789474,1014.105263,937.105263,1094.210526,967.263158,1135.684211,886.368421,1154.368421,1060.736842,1080.631579,911.368421,811.736842,1074.473684,963.263158,888.105263,1221.842105,1359.684211,
201,774.578947,916.157895,738.052632,998.526316,936.473684,1064.263158,953.052632,1123.210526,865.473684,1144.0,1047.368421,1067.789474,909.789474,839.263158,1067.105263,956.736842,873.526316,1241.210526,1334.105263,
209,770.052632,943.0,761.368421,1000.789474,958.157895,1052.842105,934.684211,1110.736842,838.421053,1128.578947,1060.368421,1041.473684,894.263158,879.315789,1056.736842,948.736842,872.368421,1297.315789,1295.526316,
217,760.421053,950.789474,750.894737,1001.894737,986.947368,1050.105263,930.684211,1096.684211,846.526316,1111.947368,1083.157895,1020.684211,880.736842,863.210526,1047.736842,948.736842,884.421053,1267.157895,1267.894737,
225,749.894737,967.578947,750.894737,1001.473684,963.842105,1069.421053,936.947368,1108.789474,879.263158,1107.0,1058.052632,1020.157895,874.894737,853.210526,1026.736842,960.263158,877.263158,1221.157895,1250.526316,
233,763.631579,980.315789,742.315789,1001.947368,950.157895,1050.105263,928.842105,1101.894737,853.105263,1073.842105,1028.368421,988.526316,872.421053,846.526316,1020.210526,974.578947,873.631579,1205.526316,1250.526316,
