ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,1356.854198,1227.727226,1050.768066,1403.82201,1011.133842,994.406997,1065.25369,1248.62888,1480.387786,1395.130662,1172.556743,1665.695674,1600.220102,1822.917303,1849.975445,1789.108015,1718.542621,1249.21145,1589.6
9,,1316.534351,1165.020229,915.035878,1345.374046,1006.401527,835.521247,984.35916,1212.410305,1346.476336,1215.533842,1136.566539,1549.110433,1557.890585,1790.780153,1786.188677,1766.924046,1604.334987,1070.654962,1603.504835
17,,1292.94084,1126.965776,823.995293,1327.07112,1051.696692,722.395674,948.570102,1202.020611,1218.978372,1036.565522,1154.411323,1457.741985,1545.013232,1795.490204,1718.864885,1757.85598,1499.25687,985.074427,1658.27888
25,,1290.174682,1129.196947,797.528499,1366.383206,1142.639059,673.983079,969.68944,1231.83117,1120.949364,892.927608,1233.316667,1400.482316,1572.776845,1848.280662,1675.003817,1773.884097,1419.717048,1003.505089,1751.669084
33,,1320.83626,1189.556107,848.761578,1468.651654,1268.840331,714.461832,1050.564631,1313.236641,1069.606234,815.770611,1373.923537,1389.225064,1653.578244,1957.416412,1680.65916,1830.085115,1384.877863,1119.437659,1882.338931
41,,1395.201781,1319.039695,973.614377,1630.494911,1416.156107,848.396183,1198.276463,1459.659288,1084.311705,812.745929,1573.844275,1435.737659,1795.336132,2126.304198,1751.491985,1937.017303,1408.874555,1316.053308,2047.229644
49,,1521.892366,1512.204835,1167.947583,1835.777226,1585.312468,1055.707125,1415.09542,1679.235496,1177.631043,891.400254,1827.165013,1545.76972,1999.081425,2351.769847,1892.662341,2096.781425,1502.4757,1582.548601,2240.820483
57,,1699.753053,1754.251781,1423.353308,2074.543893,1781.731298,1314.423919,1691.133588,1966.577481,1353.885496,1059.366539,2122.182316,1715.651399,2249.756997,2618.871883,2104.350382,2306.280025,1677.431934,1897.129135,2449.06285
65,,1926.451527,2025.820356,1722.508015,2342.385369,2011.934478,1605.689695,2012.264504,2304.728753,1607.265267,1306.818575,2445.877608,1941.180153,2540.060433,2889.74173,2379.910687,2561.865649,1931.684733,2249.537023,2663.910941
73,,2190.734224,2307.393639,2042.896947,2625.17112,2273.843766,1917.737023,2361.152417,2665.3,1922.285623,1622.770356,2777.129389,2216.646056,2855.873282,3160.560941,2700.679517,2856.37799,2251.060814,2627.414758,2881.623664
81,,2475.630407,2572.155216,2359.157888,2906.090585,2553.059669,2245.362468,2715.037786,3021.352417,2277.337405,1987.465776,3088.680534,2525.191349,3169.111069,3418.064249,3030.167176,3168.905471,2616.513486,3010.633588,
89,,2759.128117,2805.365267,2661.089313,3153.315013,2822.895293,2576.456997,3038.32112,3341.053053,2647.664885,2374.294784,3366.93626,2840.53117,3457.136896,3642.08486,3328.095802,3466.745929,2999.370102,3369.435242,
97,,3018.346183,2986.010051,2938.167176,3345.846819,3064.403181,2883.110305,3307.568321,3601.527226,3002.151272,2751.228499,3600.425064,3137.20598,3697.887913,3813.509415,3578.595293,3730.607634,3366.962723,3697.866031,
105,,3218.371247,3101.370356,3171.335878,3475.756489,3258.514631,3142.306743,3522.764122,3780.475573,3300.847201,3092.121374,3773.092239,3393.380662,3875.476081,3919.382316,3764.83626,3933.851018,3680.764885,3966.742239,
113,,3346.452036,3143.218957,3350.06374,3537.284987,3392.626209,3330.985242,3680.745165,3866.207506,3515.365394,3371.739695,3876.442875,3591.751654,3978.641476,3953.211578,3870.893893,4069.10916,3926.800509,4163.365013,
121,,3403.517939,3121.879771,3464.5257,3530.082824,3459.368702,3435.530789,3773.753944,3863.89771,3630.652163,3573.231298,3906.189695,3727.096947,4012.681043,3919.081425,3892.714122,4131.848601,4085.708906,4282.261832,
129,,3396.34313,3051.304198,3514.397455,3454.452417,3458.321501,3452.129644,3797.0743,3793.989695,3647.072265,3690.63855,3863.07112,3791.130153,3972.047074,3831.680407,3841.582188,4119.631425,4155.995165,4323.258142,
137,,3335.25369,2943.608651,3498.662977,3330.433588,3396.892621,3387.794148,3757.160305,3675.591221,3577.716412,3732.110178,3759.521756,3780.953435,3868.375191,3700.129262,3737.878117,4035.59542,4143.264631,4291.037659,
145,,3231.527481,2820.217557,3422.125827,3180.375827,3289.901527,3263.313232,3667.922774,3528.485242,3452.256489,3702.602926,3613.214249,3705.315522,3713.930534,3546.457634,3603.616921,3897.452545,4061.876209,4195.966667,
153,,3098.092366,2697.127608,3302.852417,3025.898219,3165.788804,3109.504453,3545.486896,3366.240712,3297.133461,3615.908524,3444.157252,3586.06883,3533.958651,3387.58626,3454.663613,3726.520102,3930.886514,4058.482824,
