ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,976.085366,969.573171,1121.536585,1373.597561,1238.219512,1328.560976,1202.317073,1435.390244,1170.121951,1117.5,1024.036585,1013.97561,946.536585,966.353659,1045.780488,951.02439,923.780488,1150.158537,1116.390244
9,,977.52439,961.560976,1126.060976,1378.012195,1221.390244,1295.073171,1188.54878,1376.707317,1187.109756,1112.719512,1002.52439,1017.04878,960.256098,936.878049,1043.353659,946.52439,917.902439,1132.219512,1092.195122
17,,975.926829,953.353659,1111.890244,1382.317073,1210.414634,1258.573171,1165.926829,1315.182927,1202.853659,1105.402439,988.670732,1015.109756,973.560976,912.560976,1041.682927,947.841463,913.853659,1104.768293,1072.609756
25,,966.792683,943.378049,1077.317073,1373.926829,1196.817073,1216.768293,1135.341463,1258.0,1216.109756,1094.182927,982.45122,1003.5,984.121951,899.146341,1041.731707,954.853659,913.914634,1075.939024,1061.47561
33,,949.939024,934.54878,1032.146341,1348.365854,1177.841463,1174.865854,1101.47561,1208.0,1223.060976,1081.768293,981.0,986.121951,993.390244,896.768293,1040.719512,966.280488,915.02439,1053.134146,1058.402439
41,,917.219512,925.939024,983.45122,1320.0,1154.146341,1142.121951,1070.682927,1168.682927,1219.45122,1067.292683,983.987805,964.536585,1004.609756,903.573171,1036.54878,981.743902,912.414634,1037.341463,1062.170732
49,,884.682927,918.04878,935.573171,1298.804878,1124.402439,1122.560976,1047.658537,1144.109756,1202.719512,1049.04878,988.670732,947.390244,1013.890244,914.341463,1034.97561,999.914634,899.768293,1030.073171,1069.707317
57,,859.743902,915.439024,888.585366,1288.243902,1093.036585,1116.97561,1039.707317,1132.646341,1189.634146,1028.402439,998.707317,938.341463,1012.609756,923.060976,1039.621951,1014.5,887.682927,1032.560976,1075.54878
65,,844.560976,918.914634,852.719512,1287.231707,1060.329268,1130.487805,1046.695122,1131.195122,1189.646341,1010.853659,1015.817073,937.02439,1008.95122,931.97561,1050.426829,1026.695122,882.073171,1042.45122,1080.463415
73,,835.536585,927.670732,828.682927,1290.097561,1019.195122,1166.731707,1063.865854,1148.963415,1205.695122,1003.97561,1035.012195,936.902439,1000.597561,939.658537,1066.487805,1036.329268,881.914634,1052.573171,1083.378049
81,,831.292683,941.47561,833.902439,1295.146341,976.914634,1222.231707,1081.926829,1193.04878,1237.670732,1010.780488,1049.670732,935.170732,991.682927,946.817073,1081.987805,1046.365854,887.182927,1056.0,
89,,829.036585,957.402439,883.792683,1301.268293,949.085366,1283.817073,1092.060976,1261.512195,1281.963415,1029.743902,1047.865854,927.487805,980.47561,956.97561,1098.97561,1056.780488,895.219512,1050.658537,
97,,828.158537,973.329268,983.170732,1304.695122,952.719512,1328.5,1089.195122,1350.914634,1333.121951,1057.146341,1039.195122,923.731707,973.45122,977.02439,1131.378049,1065.280488,906.365854,1063.560976,
105,,833.073171,986.841463,1109.512195,1304.134146,997.073171,1342.47561,1093.963415,1431.304878,1376.634146,1085.780488,1029.47561,932.02439,972.02439,1017.890244,1179.634146,1066.890244,943.597561,1108.829268,
113,,849.487805,994.52439,1227.219512,1302.365854,1080.926829,1343.304878,1126.865854,1496.353659,1405.52439,1111.256098,1020.268293,955.292683,975.231707,1080.463415,1239.5,1063.731707,1017.597561,1197.585366,
121,,875.707317,998.365854,1332.914634,1297.256098,1203.731707,1337.560976,1197.841463,1548.804878,1411.243902,1135.597561,1007.54878,993.219512,982.121951,1160.792683,1300.390244,1055.426829,1131.04878,1321.841463,
129,,911.646341,998.317073,1442.304878,1290.743902,1362.743902,1326.085366,1305.170732,1590.707317,1400.378049,1155.182927,997.926829,1044.45122,991.695122,1244.134146,1358.121951,1045.670732,1264.219512,1459.890244,
137,,951.268293,992.0,1554.109756,1286.439024,1547.378049,1313.682927,1444.487805,1621.634146,1377.95122,1167.439024,992.926829,1089.219512,1001.109756,1308.378049,1405.512195,1035.792683,1373.487805,1578.207317,
145,,989.036585,983.670732,1648.097561,1283.231707,1729.5,1299.02439,1598.439024,1660.414634,1353.329268,1180.195122,990.902439,1125.231707,1009.573171,1343.121951,1434.487805,1026.341463,1437.097561,1666.54878,
153,,1018.02439,976.487805,1726.609756,1279.109756,1874.719512,1280.780488,1734.658537,1699.195122,1330.085366,1196.353659,987.621951,1143.109756,1015.768293,1353.268293,1440.768293,1017.365854,1463.47561,1722.878049,
