ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,870.0,836.66667,961.0,935.0,1048.66667,983.33333,1011.83333,1005.0,914.0,922.66667,1088.16667,1154.66667,1120.5,1231.66667,1335.0,1441.16667,1672.83333,2273.66667,2178.16667
9,,861.5,832.83333,960.0,926.5,1068.33333,982.16667,1013.83333,1006.83333,910.66667,914.5,1090.0,1153.83333,1115.16667,1242.16667,1370.5,1442.83333,1654.66667,2350.83333,2136.5
17,,853.5,831.5,958.66667,919.33333,1095.5,981.5,1015.83333,1012.33333,911.66667,908.0,1099.33333,1157.0,1113.16667,1256.33333,1407.66667,1450.33333,1638.0,2443.0,2094.0
25,,845.5,831.66667,962.16667,914.66667,1131.16667,982.5,1018.83333,1020.66667,917.5,904.33333,1117.33333,1164.5,1115.33333,1271.16667,1443.66667,1461.0,1627.16667,2547.83333,2054.16667
33,,840.66667,833.16667,973.33333,912.0,1174.0,985.33333,1023.33333,1030.0,927.83333,904.33333,1143.66667,1178.83333,1119.83333,1286.16667,1480.83333,1471.83333,1632.0,2663.33333,2019.66667
41,,840.5,835.16667,993.83333,912.0,1219.33333,990.66667,1030.0,1039.33333,940.16667,909.0,1176.5,1201.0,1128.16667,1300.0,1519.5,1484.16667,1656.16667,2778.66667,1988.16667
49,,846.16667,836.0,1023.0,913.83333,1265.16667,999.66667,1038.16667,1046.83333,953.16667,919.16667,1213.33333,1231.5,1138.66667,1310.5,1559.0,1495.83333,1699.83333,2884.66667,1960.5
57,,858.16667,833.33333,1059.0,915.83333,1305.16667,1010.5,1047.66667,1050.16667,967.0,933.33333,1251.66667,1268.83333,1149.0,1318.83333,1597.33333,1510.83333,1759.5,2961.5,1933.5
65,,876.0,828.66667,1096.83333,917.0,1335.16667,1021.66667,1056.66667,1045.5,980.33333,952.33333,1287.5,1310.33333,1159.33333,1323.66667,1631.0,1530.33333,1826.66667,2994.83333,1904.16667
73,,896.66667,822.0,1131.66667,916.83333,1348.5,1030.16667,1063.5,1036.33333,993.16667,973.5,1315.0,1349.83333,1167.5,1323.83333,1653.66667,1551.16667,1888.83333,2959.66667,1872.33333
