ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,1689.27907,1114.69767,1297.59302,680.95349,1384.19767,583.88372,1056.18605,1630.88372,1106.72093,663.2093,981.5,1085.39535,1546.5814,1693.05814,1218.56977,1625.53488,1444.69767,1469.51163,1684.13953
9,,1623.2907,1168.03488,1173.87209,630.10465,1369.37209,469.51163,982.83721,1553.90698,1006.80233,480.46512,948.22093,1034.5,1390.39535,1624.03488,1061.61628,1637.68605,1303.37209,1350.93023,1690.54651
17,,1526.11628,1228.74419,1062.32558,655.88372,1365.62791,424.62791,944.39535,1468.81395,945.33721,351.56977,965.40698,1027.97674,1253.69767,1561.52326,945.83721,1611.18605,1207.59302,1293.13953,1715.16279
25,,1411.89535,1284.40698,993.63953,754.80233,1379.55814,452.86047,939.22093,1398.65116,937.7093,282.16279,1036.09302,1045.15116,1160.11628,1531.83721,895.72093,1582.51163,1163.72093,1305.09302,1755.72093
33,,1289.90698,1349.52326,989.02326,910.12791,1401.22093,552.36047,974.65116,1361.25581,983.0814,278.61628,1156.59302,1088.17442,1115.04651,1561.81395,923.56977,1578.61628,1177.60465,1387.65116,1799.83721
41,,1194.95349,1440.0,1059.54651,1105.39535,1430.23256,716.19767,1051.44186,1387.43023,1071.5814,348.60465,1324.55814,1173.60465,1116.5,1662.12791,1026.40698,1618.7907,1262.12791,1534.45349,1833.55814
49,,1158.9186,1566.37209,1206.13953,1321.5814,1485.75581,929.68605,1161.16279,1489.95349,1200.17442,496.94186,1533.80233,1302.63953,1166.25581,1825.05814,1189.87209,1707.73256,1420.96512,1735.02326,1851.88372
57,,1203.10465,1733.65116,1419.5,1555.37209,1585.76744,1171.40698,1305.4186,1660.27907,1381.4186,721.80233,1779.90698,1466.02326,1280.16279,2036.45349,1395.32558,1846.7907,1654.47674,1971.44186,1863.32558
65,,1330.2907,1940.5814,1684.13953,1805.83721,1737.95349,1420.62791,1490.06977,1898.06977,1610.98837,1016.46512,2057.53488,1666.18605,1465.51163,2278.17442,1636.06977,2031.65116,1951.47674,2232.87209,1871.67442
73,,1525.97674,2176.45349,1982.2907,2067.30233,1942.98837,1677.2093,1714.72093,2196.56977,1870.36047,1366.31395,2351.26744,1901.06977,1717.52326,2539.23256,1904.9186,2256.76744,2300.31395,2505.62791,1879.98837
81,,1780.54651,2429.02326,2288.2093,2333.62791,2190.01163,1936.54651,1969.60465,2537.96512,2141.33721,1743.0,2642.2907,2166.66279,2027.05814,2810.06977,2187.13953,2509.31395,2679.66279,2779.09302,
89,,2081.77907,2687.87209,2591.66279,2592.43023,2462.31395,2187.06977,2240.16279,2895.90698,2407.4186,2128.77907,2916.25581,2455.33721,2375.06977,3075.09302,2472.7093,2769.01163,3062.73256,3031.40698,
97,,2407.13953,2933.32558,2893.46512,2828.86047,2733.33721,2407.25581,2521.03488,3233.62791,2646.2093,2497.39535,3163.9186,2751.51163,2733.93023,3305.74419,2752.03488,3014.7093,3409.25581,3261.02326,
105,,2725.75581,3152.0814,3185.77907,3034.4186,2976.06977,2588.60465,2803.11628,3514.63953,2838.86047,2837.43023,3370.34884,3035.03488,3063.51163,3478.5814,3006.23256,3228.53488,3685.62791,3462.52326,
113,,3007.2907,3325.88372,3453.83721,3188.56977,3168.37209,2714.36047,3073.47674,3727.74419,2978.63953,3137.03488,3508.5814,3276.77907,3329.48837,3573.87209,3212.31395,3391.36047,3886.73256,3626.0814,
121,,3235.63953,3435.80233,3673.9186,3272.16279,3289.82558,2775.7093,3310.24419,3869.11628,3054.68605,3375.54651,3566.22093,3454.69767,3524.02326,3589.26744,3345.68605,3482.96512,4005.95349,3733.65116,
129,,3407.0,3473.60465,3827.66279,3275.34884,3332.82558,2780.72093,3487.12791,3931.9186,3056.02326,3542.74419,3548.86047,3546.26744,3634.73256,3522.93023,3397.96512,3498.45349,4039.12791,3773.73256,
137,,3512.43023,3442.0814,3900.95349,3211.37209,3300.87209,2739.46512,3592.33721,3916.52326,2984.23256,3629.33721,3472.2093,3554.40698,3656.13953,3388.84884,3368.94186,3441.61628,3983.38372,3736.05814,
145,,3539.68605,3355.40698,3903.02326,3098.32558,3199.80233,2662.4186,3620.27907,3836.44186,2864.13953,3639.33721,3348.9186,3494.60465,3599.38372,3213.23256,3277.51163,3327.05814,3845.94186,3630.67442,
153,,3496.93023,3228.17442,3839.24419,2955.38372,3058.31395,2557.81395,3576.40698,3702.2907,2718.81395,3579.34884,3195.89535,3383.03488,3479.90698,3015.5814,3144.34884,3171.2093,3654.16279,3470.19767,
161,,3392.40698,3074.46512,3708.38372,2798.90698,2898.38372,2436.88372,3468.2093,3519.0,2565.24419,3460.56977,3026.97674,3235.0,3320.87209,2813.22093,2984.52326,2992.24419,3434.9186,3278.03488,
169,,3239.59302,2908.09302,3530.72093,2641.24419,2734.86047,2313.39535,3318.38372,3310.2907,2413.56977,3302.0814,2857.24419,3063.90698,3140.32558,2621.0814,2814.2907,2805.68605,3211.2907,3074.18605,
177,,3063.4186,2745.0814,3330.80233,2489.95349,2577.5,2196.2907,3144.67442,3097.19767,2270.05814,3121.17442,2695.66279,2881.47674,2949.27907,2447.12791,2646.11628,2623.83721,2997.4186,2876.59302,
185,2273.81395,2884.74419,2594.18605,3128.17442,2350.09302,2429.81395,2090.22093,2961.53488,2895.69767,2141.47674,2935.24419,2548.04651,2700.5,2758.23256,2296.05814,2488.17442,2455.32558,2802.24419,2695.68605,
193,2194.32558,2717.36047,2461.55814,2936.4186,2226.02326,2292.82558,1996.97674,2784.38372,2713.47674,2032.63953,2758.09302,2417.32558,2531.82558,2581.38372,2169.5814,2346.06977,2305.33721,2629.7907,2537.66279,
201,2116.17442,2569.22093,2347.89535,2763.83721,2119.46512,2169.63953,1915.7093,2623.52326,2555.74419,1945.48837,2597.37209,2304.67442,2381.53488,2425.76744,2067.40698,2223.67442,2177.53488,2481.33721,2404.12791,
209,2043.01163,2445.22093,2251.97674,2614.68605,2032.05814,2062.72093,1844.31395,2483.65116,2422.06977,1879.88372,2456.67442,2208.97674,2253.17442,2293.95349,1985.68605,2122.11628,2072.93023,2355.87209,2295.05814,
217,1977.39535,2345.97674,2174.40698,2488.93023,1961.84884,1971.7907,1782.55814,2366.27907,2308.48837,1834.73256,2336.43023,2128.5,2147.13953,2185.12791,1921.75581,2041.47674,1991.32558,2253.23256,2208.7907,
225,1921.93023,2269.97674,2115.12791,2384.45349,1907.65116,1896.68605,1733.23256,2270.24419,2214.96512,1808.97674,2236.2093,2059.32558,2061.96512,2096.89535,1871.88372,1979.94186,1932.22093,2171.12791,2142.95349,
233,1877.65116,2213.81395,2073.16279,2296.98837,1868.84884,1836.33721,1696.88372,2192.16279,2141.36047,1799.19767,2154.72093,2000.54651,1996.15116,2025.27907,1833.45349,1933.68605,1894.18605,2107.16279,2093.94186,
241,1844.33721,2172.83721,2046.7093,2225.44186,1843.46512,1789.53488,1672.17442,2129.0,2085.68605,1802.2907,2091.95349,1952.82558,1947.77907,1968.63953,1802.55814,1897.84884,1875.38372,2059.15116,2059.32558,
249,1820.01163,2141.89535,2033.40698,2166.87209,1829.01163,1755.40698,1658.62791,2075.90698,2042.24419,1815.06977,2045.62791,1917.11628,1914.13953,1924.84884,1777.95349,1867.60465,1873.52326,2027.46512,2036.12791,
257,1802.4186,2117.96512,2031.19767,2119.5,1823.93023,1733.11628,1655.13953,2028.82558,2004.45349,1834.39535,2012.17442,1894.73256,1892.94186,1894.12791,1758.37209,1838.17442,1885.98837,2011.60465,2020.5,
265,1790.67442,2099.60465,2036.98837,2080.60465,1824.48837,1721.05814,1659.60465,1985.13953,1965.31395,1855.45349,1988.51163,1886.97674,1882.2907,1877.68605,1742.59302,1807.15116,1909.30233,2011.52326,2008.96512,
273,1782.36047,2080.09302,2046.38372,2045.74419,1827.06977,1716.34884,1669.74419,1944.56977,1922.03488,1879.31395,1971.48837,1894.04651,1879.15116,1875.33721,1729.73256,1772.56977,1940.87209,2025.87209,1996.09302,
281,1776.03488,2049.75581,2050.7907,2008.81395,1829.03488,1714.7907,1683.43023,1903.77907,1872.94186,1905.33721,1957.81395,1914.22093,1878.7907,1884.43023,1722.9186,1734.53488,1975.84884,2051.11628,1976.75581,
289,1768.81395,2000.30233,2038.12791,1963.2093,1826.32558,1711.63953,1694.83721,1861.05814,1820.52326,1930.69767,1942.51163,1942.2907,1877.55814,1898.11628,1723.19767,1694.65116,2011.76744,2086.12791,1953.65116,
297,1757.75581,1926.11628,2013.73256,1902.5,1812.01163,1700.86047,1697.7907,1815.31395,1765.60465,1948.95349,1919.52326,1968.25581,1875.16279,1910.63953,1731.05814,1653.82558,2050.66279,2126.68605,1926.10465,
305,1743.60465,1824.45349,1979.2093,1820.84884,1780.05814,1676.0814,1688.55814,1764.65116,1706.97674,1955.66279,1881.33721,1978.27907,1875.34884,1920.80233,1745.26744,1612.7907,2091.18605,2165.68605,1896.0,
313,1727.45349,1699.53488,1932.18605,1712.48837,1721.96512,1633.56977,1667.61628,1708.80233,1645.95349,1938.7907,1816.87209,1962.03488,1878.93023,1921.62791,1762.27907,1573.75581,2127.38372,2191.95349,1864.11628,
321,1712.74419,1563.60465,1866.52326,1580.63953,1631.34884,1569.56977,1631.52326,1659.13953,1584.90698,1883.4186,1720.18605,1916.52326,1887.06977,1909.37209,1776.74419,1538.53488,2142.38372,2193.01163,1834.56977,
329,1701.89535,1427.62791,1783.44186,1440.65116,1527.13953,1476.24419,1576.09302,1631.97674,1522.32558,1776.15116,1603.54651,1834.80233,1894.17442,1880.84884,1773.74419,1508.7093,2122.52326,2165.63953,1813.7093,
337,1700.39535,1296.52326,1687.89535,1295.82558,1445.24419,1341.61628,1498.2093,1632.82558,1458.47674,1603.01163,1466.65116,1709.54651,1889.87209,1846.52326,1742.26744,1494.96512,2059.32558,2101.61628,1792.18605,
345,1714.47674,1186.65116,1593.13953,1138.43023,1402.63953,1160.36047,1394.61628,1660.74419,1386.80233,1381.65116,1318.96512,1537.15116,1862.59302,1813.81395,1669.24419,1507.46512,1948.97674,1986.2907,1767.76744,
353,1728.18605,1114.33721,1501.75581,963.7093,1391.62791,952.81395,1277.77907,1689.53488,1306.23256,1132.04651,1176.36047,1349.89535,1797.9186,1789.0,1553.7907,1542.68605,1797.76744,1816.24419,1735.9186,
361,1725.31395,1093.13953,1406.60465,798.83721,1395.2907,753.51163,1161.89535,1684.05814,1211.54651,887.12791,1060.24419,1192.7907,1692.47674,1752.33721,1392.16279,1588.17442,1619.56977,1632.86047,1676.56977,
