ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,,1104.91669885,1125.12925454,803.82112012,1112.01046994,1057.89740183,911.65608343,1012.87793485,1148.53507403,1172.57919918,1108.6010918,1069.00738509,1257.28778164,1248.93949788,1264.00145745,1258.89929188,1221.55576671,1096.05751513,1017.69313763,1300.67933565
9,,1076.86491052,1093.54699112,716.37561478,1048.37959058,1074.26038882,806.08756534,965.10658942,1132.74599202,1103.99306296,1005.46832496,1068.26038882,1187.38328827,1212.46752157,1254.97605253,1211.53790138,1210.92278615,1035.99354191,939.94407107,1305.97035664
17,,1049.46886056,1067.97678383,655.13524398,1007.73204068,1113.07799665,728.16573194,940.22522982,1120.63437621,1036.13700528,899.89602163,1076.87554011,1129.26208832,1173.45746363,1260.59178576,1149.21016094,1201.50713017,972.66496202,914.71395906,1318.28284795
25,,1030.41503798,1058.33579503,633.48468134,1011.33969873,1172.87869705,695.64515514,947.67992275,1121.58875241,985.73997683,816.73644393,1096.37657268,1085.37301918,1141.89616583,1284.87292391,1096.59409811,1197.24875499,920.17670658,946.73493498,1336.19757435
33,,1030.92090125,1074.84439809,658.78613107,1061.00222995,1239.96873439,719.52974894,987.20405819,1144.75048796,957.85053689,775.04556199,1130.16899189,1070.38432342,1127.42944766,1330.41744818,1075.94444187,1203.05050599,889.66279387,1030.4419776,1357.79250676
41,,1055.57903953,1118.43144586,724.16317755,1145.90890691,1311.1981048,799.52307455,1062.18761942,1201.64842539,962.47752285,779.59789365,1182.14703747,1098.58251577,1136.34505472,1398.33490408,1099.45653663,1226.47479336,895.52572679,1151.21683533,1381.82104802
49,,1111.06402987,1179.07296511,825.39420626,1236.77238058,1390.28811639,912.32591219,1165.40571134,1286.76028325,999.66672332,830.60546929,1251.48493369,1162.74290717,1174.93707738,1484.18109952,1154.5626368,1267.10547702,939.81921978,1293.93228788,1407.23597271
57,,1195.28745204,1243.70353547,951.82137762,1328.85045449,1481.21327153,1035.88975924,1289.01869963,1383.56859019,1068.55526201,925.41412128,1339.5201648,1249.55052401,1244.52639629,1581.07151796,1233.05615038,1320.30147547,1025.44025235,1439.30214497,1429.99573066
65,,1297.16620059,1302.61235483,1085.71792455,1421.61732973,1582.72568559,1151.59215141,1425.26800051,1482.42017252,1162.97323548,1048.81818978,1444.88435689,1347.61645938,1338.64950174,1679.44006695,1330.93859148,1384.12492339,1146.74886056,1584.4785889,1452.96487704
73,,1407.77128879,1349.46319557,1214.26693447,1513.09018669,1687.3201648,1254.25158749,1569.28092185,1572.65967813,1270.29608343,1186.91465946,1557.50992661,1457.71872795,1443.01418823,1776.18517317,1439.30745462,1454.73319428,1289.51656495,1726.7589597,1477.1214626
81,,1518.34862366,1381.53829793,1332.11577701,1597.03341316,1782.87878975,1343.83690485,1713.0781048,1648.81034634,1376.86722287,1323.66222737,1663.92932149,1574.44959959,1540.99173426,1866.92397065,1541.60660229,1524.72413029,1435.45388953,1865.1213184,
89,,1616.80775589,1399.03040556,1439.21834943,1658.54099652,1851.6021115,1418.87938715,1843.96751899,1704.29402858,1474.77539333,1447.01428093,1753.50848976,1686.96445474,1620.31581821,1940.39370156,1624.18001802,1582.50236127,1572.19569976,1990.59284666,
97,,1694.96096305,1404.25857088,1532.89167504,1690.65087164,1887.19498391,1476.06845886,1950.41530063,1735.41989443,1558.24151925,1545.50774302,1818.6393923,1785.6410918,1678.86774817,1983.91379426,1682.58635767,1620.24868804,1691.49989443,2092.48950689,
105,,1742.60514484,1398.23348526,1607.53384833,1696.66125402,1890.72023175,1514.83918115,2020.84078795,1741.57953393,1619.97458478,1618.82142912,1850.85620703,1860.0012875,1713.11266641,1995.34680572,1714.25167504,1633.1985889,1780.06203682,2159.32305395,
113,,1756.33117549,1383.54893266,1659.55425261,1681.9576001,1866.85202008,1535.4404326,2052.3229355,1725.2780224,1657.82572937,1661.31026136,1848.53236513,1900.61358568,1717.90071327,1973.46279902,1721.97119609,1622.89395648,1835.98289687,2180.62241792,
121,,1743.05284408,1362.74809836,1683.46869576,1652.18345822,1824.98017767,1539.93026394,2048.4762096,1691.44725634,1669.66692932,1680.22244882,1819.25597013,1910.82873181,1701.21417793,1925.22892751,1708.25233938,1598.95391271,1860.93279773,2160.89231878,
129,,1710.87205356,1338.5218952,1687.19496846,1612.48437749,1773.47415991,1529.74793872,2014.24259045,1649.74894811,1659.62484357,1679.32072615,1772.16498519,1893.95217201,1666.73699498,1860.30249002,1674.98689842,1565.48607699,1856.85139179,2112.73415733,
137,,1666.42425647,1313.27274366,1674.87563796,1567.86129522,1718.59162096,1508.58246427,1960.77950818,1606.10067722,1631.43284151,1662.87512296,1716.49035149,1856.61057294,1622.66658427,1788.54847946,1632.2791863,1525.12657139,1826.40725634,2046.74108922,
145,,1615.63443286,1288.84202395,1647.26502897,1522.20872409,1663.10315952,1479.33628943,1897.22112012,1564.35260976,1592.14985451,1635.49884383,1659.10222737,1803.86557487,1573.95323806,1717.13335393,1586.61052144,1482.05962663,1780.08959444,1970.90515772,
153,,1565.08251835,1266.29976568,1610.73229303,1477.9185683,1610.61749453,1446.08676709,1828.55091026,1526.04596369,1547.67182181,1602.30352002,1603.99305781,1745.06794902,1526.35296511,1650.88538689,1542.21273078,1440.99182696,1727.67348526,1894.84736449,
161,,1517.98187717,1246.08122055,1570.51719325,1437.07512296,1563.70503927,1411.70213982,1758.51123471,1491.97765933,1502.84922879,1566.62341187,1553.7230694,1685.84775074,1483.36761684,1592.28911034,1501.66503412,1403.38341702,1674.22490537,1823.49078924,
169,,1474.61190164,1228.07265096,1530.06267542,1399.91596756,1522.50071842,1379.35599846,1690.86011072,1461.90926226,1459.91671945,1529.87835715,1509.53359598,1630.74807261,1445.94974636,1542.52682889,1465.50858246,1370.3604841,1623.48630359,1760.41924038,
177,,1434.66025492,1212.57481653,1492.1190421,1366.67186816,1485.29666538,1350.24888889,1629.02188232,1434.69570233,1421.14440582,1492.37805073,1471.16555684,1581.20226085,1413.50465302,1500.30288657,1434.20942449,1341.43179091,1577.11050341,1706.18200592,
185,1242.73736578,1397.75245526,1199.4408034,1457.77461568,1337.48492854,1451.46630617,1325.01089739,1575.45470838,1406.41475473,1386.4370336,1456.89157204,1437.91174456,1537.81777263,1386.76844084,1466.160412,1406.756395,1316.84500064,1537.28134415,1661.65006824,
193,1234.60932149,1364.77146904,1188.25679928,1428.18268572,1311.80876529,1421.13282348,1303.74758852,1531.86250547,1381.11017896,1358.1161066,1425.24757564,1409.69848848,1500.06388052,1365.48066435,1438.94965366,1382.38742372,1295.73416248,1504.03880005,1625.25658813,
201,1226.01706193,1335.51204326,1177.46541007,1403.18059997,1289.0821218,1394.3981872,1285.91311961,1497.46293292,1359.53099009,1336.03730655,1397.09305523,1385.5563538,1469.29018669,1347.45410068,1417.45816403,1361.83535471,1278.39305266,1477.57847303,1595.81001674,
209,1216.85347238,1310.71934595,1167.240618,1383.00888889,1269.90797477,1371.56566499,1270.27070426,1470.1621733,1342.58350972,1319.37291103,1373.1221527,1365.81717008,1445.34760912,1330.04869834,1399.49061414,1346.05116519,1263.37243723,1456.46560577,1571.65234453,
217,1208.08414574,1291.20718424,1158.92403244,1367.20539204,1255.1579297,1351.57598043,1256.78677482,1449.42552852,1328.88681344,1306.07794,1352.71186816,1350.55537531,1426.96689584,1313.8433063,1384.69880263,1334.87077636,1250.85737093,1439.01741728,1551.90993691,
225,1200.18752672,1276.43322261,1152.67025106,1355.11577186,1245.00714304,1334.6784344,1246.02809836,1433.85297283,1315.81436333,1296.7210506,1335.23541651,1338.43354706,1412.96628814,1299.69305523,1372.49262263,1327.27052916,1240.44810094,1424.49598043,1535.4362199,
233,1193.81418823,1265.33697953,1148.07307841,1345.61704648,1238.57324578,1320.66005922,1236.73218488,1421.34677997,1300.94015707,1290.5218231,1320.78361272,1327.50764517,1402.27209991,1288.09388438,1362.37314793,1322.29062959,1232.45458993,1413.9203605,1521.66581692,
241,1189.38007982,1257.44134415,1145.34608987,1338.48461439,1235.64814729,1309.48424359,1228.14289687,1410.86751642,1287.41999228,1287.81993048,1310.62192352,1317.96175615,1393.81164929,1279.35042616,1353.65213853,1318.678146,1226.37414188,1407.06713532,1509.84745204,
249,1186.66347367,1252.19510751,1143.56785374,1333.55678125,1235.25102099,1300.67358826,1220.54970516,1401.73341573,1276.28548474,1287.70653792,1304.46968971,1309.17577958,1388.56342475,1274.077528,1346.20528389,1316.52667954,1221.8829355,1404.35778035,1500.19011716,
257,1185.7565186,1248.95356766,1143.76579374,1330.13806618,1238.44052015,1294.15215656,1215.13065534,1394.01530063,1268.9203193,1290.0814523,1302.06062057,1302.53256083,1386.80546929,1273.35585426,1339.06294837,1314.86442642,1218.67596241,1405.51424746,1492.0831724,
265,1187.54385477,1247.27026136,1147.3619982,1327.36072615,1245.4383829,1289.85015579,1212.60638599,1387.85725248,1264.73920433,1293.7608137,1301.62778937,1299.0413905,1388.69483713,1277.72842024,1332.82169177,1313.70168147,1218.23952105,1411.79902665,1485.38117677,
273,1191.5602987,1247.84996524,1155.01467748,1324.68080855,1256.54390627,1288.50234582,1213.11147161,1383.03959315,1263.06998841,1298.73828248,1302.93730398,1298.9969924,1392.65382773,1287.18104802,1327.79657525,1313.23254796,1220.61712888,1423.29446633,1479.56968714,
281,1198.0397013,1250.71169306,1167.20750354,1321.68865714,1271.99157461,1290.41648513,1216.86476117,1379.48719969,1263.71170336,1302.45808678,1305.22725892,1303.44093215,1397.02992146,1301.6019879,1324.58897901,1313.98625982,1226.45569718,1439.21273593,1475.15750225,
289,1207.1221012,1255.26073387,1182.29707738,1318.20619544,1291.2804635,1294.53186559,1223.05958543,1376.53606798,1266.86575512,1305.64371315,1307.79415476,1312.97943093,1398.61344663,1318.60264195,1322.38860821,1315.13811253,1234.85305008,1457.3610609,1471.35432986,
297,1219.30873696,1261.13883868,1195.91464916,1314.50518347,1311.91901635,1299.27250676,1230.48683404,1373.79133256,1271.45821553,1308.60741599,1307.89538303,1327.26935496,1396.00687524,1334.7983005,1322.52081885,1316.47337711,1244.96773014,1474.07477791,1467.83455131,
305,1232.1999176,1266.91268186,1206.17160809,1309.5184447,1328.11995365,1301.89633063,1236.68408909,1369.17438908,1275.42180507,1310.30993176,1302.16631904,1344.40660744,1387.60619544,1346.47826445,1324.79075576,1315.71475731,1252.75118836,1481.56416119,1462.06075962,
313,1242.11634865,1269.41339513,1211.51250676,1301.88924424,1331.05561478,1300.80028325,1241.69144844,1359.83124501,1277.02870091,1307.62246427,1287.86099652,1361.66775332,1373.98527617,1350.59020471,1328.70291747,1310.72684434,1257.15529806,1475.21377623,1450.42571907,
321,1248.21360628,1264.40425904,1208.56958929,1291.55584911,1311.60811124,1292.43525171,1242.5602163,1341.36278615,1275.8768585,1301.55960345,1262.06344277,1378.7223278,1359.44997554,1347.69004764,1331.2387743,1296.90360242,1257.1991554,1454.46979786,1427.55888245,
